Price,Brand,Model,Capacity,Type,RPM,Interface,Form Factor,Link
428.21,Seagate,ST6000NM0084,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B00JKDSOIS?tag=pcbuilder00-20
49.99,Seagate,ST3750640NS,750,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B000XPPXFO?tag=pcbuilder00-20
54.99,Seagate,Barracuda 7200,750,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B00272NHOU?tag=pcbuilder00-20
95.53,Seagate,ST3750330NS,750,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001VKYA72?tag=pcbuilder00-20
125,Seagate,ST8000NM017B,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09FH857LY?tag=pcbuilder00-20
128.49,Seagate,ST8000DX001,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09SBKVLPK?tag=pcbuilder00-20
145.5,Seagate,ST8000NM000A,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07SW18G1K?tag=pcbuilder00-20
159.99,Seagate,ST8000NM0075,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B014UYHJWS?tag=pcbuilder00-20
170,Seagate,ST8000VN004,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01M1BUBSO?tag=pcbuilder00-20
182.5,Seagate,ST8000NM0045,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B014UYHCPM?tag=pcbuilder00-20
189.9,Seagate,SED512E,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B014UYHGVC?tag=pcbuilder00-20
189.99,Seagate,IronWolf NAS,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07SZVVBBK?tag=pcbuilder00-20
196,Seagate,ST8000VEZ01,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08KTM4SNY?tag=pcbuilder00-20
199,Seagate,ST8000VX004,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B082YGCJFT?tag=pcbuilder00-20
217.89,Seagate,Skyhawk AI,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07XF5RRCD?tag=pcbuilder00-20
219.81,Seagate,ST8000NE001,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07SRVXPQ2?tag=pcbuilder00-20
231.34,Seagate,ST8000VX0002,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B017B3YXP6?tag=pcbuilder00-20
232.23,Seagate,ST8000NM004A,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07SRVV5JJ?tag=pcbuilder00-20
235,Seagate,ST8000DM0004,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B06Y6CCSVW?tag=pcbuilder00-20
249,Seagate,4374973,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B019OSCLH8?tag=pcbuilder00-20
296.72,Seagate,Enterprise 8,8000,HDD,7200,SATA 12 Gb/s,"3.5""",https://amazon.com/dp/B0178QM8C6?tag=pcbuilder00-20
324,Seagate,X10,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B079L63TJX?tag=pcbuilder00-20
344.98,Seagate,ST8000NE0004,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B06XX4HBY8?tag=pcbuilder00-20
657,Seagate,ST8000NM0115,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B014UYHFEU?tag=pcbuilder00-20
755,Seagate,ST8000NM0085,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B014UYHMG6?tag=pcbuilder00-20
806,Seagate,ST8000NM0095,8000,HDD,7200,SATA 12 Gb/s,"3.5""",https://amazon.com/dp/B014UYHLCQ?tag=pcbuilder00-20
25.99,Tianken,TK-EHD-GS211019,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B09T6PV7K2?tag=pcbuilder00-20
50.25,Toshiba,P300,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0151KM3I0?tag=pcbuilder00-20
57.99,Toshiba,MG03-SCA-100,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00DUG5T0M?tag=pcbuilder00-20
102.99,Toshiba,MG04ACA100N,1000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07YC6NMP6?tag=pcbuilder00-20
146,Toshiba,HDWD110EZSTA,1000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B013J7IN86?tag=pcbuilder00-20
213.95,Toshiba,N300,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07CSDP4HY?tag=pcbuilder00-20
214,Toshiba,HDWR11AXZSTA,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07CSFGLFZ?tag=pcbuilder00-20
229.99,Toshiba,HDWG51AXZSTB,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ6PPVZ?tag=pcbuilder00-20
239.99,Toshiba,HDWR51AXZSTB,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ8D24M?tag=pcbuilder00-20
253.45,Toshiba,HDWG11AUZSVA,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07CPHD3BP?tag=pcbuilder00-20
296.94,Toshiba,HDWT31AUZSVA,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07CVMF1TR?tag=pcbuilder00-20
197.99,Toshiba,201745,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07DNVC4S6?tag=pcbuilder00-20
244.99,Toshiba,N300,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07N8WP6VC?tag=pcbuilder00-20
265.88,Toshiba,HDWG21CUZSVA,12000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07NVC7C8F?tag=pcbuilder00-20
269.99,Toshiba,HDWR51CXZSTB,12000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ7VT42?tag=pcbuilder00-20
275.84,Toshiba,X300,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07N8WTFBY?tag=pcbuilder00-20
331.73,Toshiba,HDWR21CUZSVA,12000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07P9S1WNN?tag=pcbuilder00-20
238,Toshiba,201746,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07DHY61JP?tag=pcbuilder00-20
249.99,Toshiba,HDWG51EXZSTB,14000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ67SDK?tag=pcbuilder00-20
269.99,Toshiba,HDWR31EXZSTA,14000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P987PD?tag=pcbuilder00-20
289.99,Toshiba,N300,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07N8Z821L?tag=pcbuilder00-20
291.87,Toshiba,MG08ACA14TE,14000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0979KHPC4?tag=pcbuilder00-20
291.87,Toshiba,MG07ACA14TA,14000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B095X6BR4L?tag=pcbuilder00-20
447.77,Toshiba,X300,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07N8WTK4T?tag=pcbuilder00-20
230,Toshiba,MG08ACA16TE,16000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0832BL1HC?tag=pcbuilder00-20
309,Toshiba,HDWG51GXZSTB,16000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ6ZZPV?tag=pcbuilder00-20
314.33,Toshiba,HDWG31GUZSVA,16000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08HVVPGT2?tag=pcbuilder00-20
314.99,Toshiba,HDWG31GXZSTA,16000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B099P9YDBD?tag=pcbuilder00-20
328.96,Toshiba,HDWR31GXZSTA,16000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P8VGMY?tag=pcbuilder00-20
349.99,Toshiba,HDWR51GXZSTB,16000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ8FYN2?tag=pcbuilder00-20
685,Toshiba,MK1661GSYB,160,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B005IOQEV2?tag=pcbuilder00-20
339.99,Toshiba,HDWG51JXZSTB,18000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ7JTXQ?tag=pcbuilder00-20
37,Toshiba,MG03ACA200,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00SQ652ZS?tag=pcbuilder00-20
99.98,Toshiba,DT01ACA200,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00AJMF4O6?tag=pcbuilder00-20
108.99,Toshiba,P300,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0151KM4VG?tag=pcbuilder00-20
122,Toshiba,PH3200U-1I72,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B009E6J1DI?tag=pcbuilder00-20
161,Toshiba,P300,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013J7IWQY?tag=pcbuilder00-20
165.09,Toshiba,P300,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013JPKT9O?tag=pcbuilder00-20
182.77,Toshiba,MC04ACA400E,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B016YJSKZM?tag=pcbuilder00-20
260,Toshiba,MK2001TRKB,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B008288V94?tag=pcbuilder00-20
79.99,Toshiba,P300,3000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0151KM6F0?tag=pcbuilder00-20
159,Toshiba,PH3300U-1I72,3000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B009E6J1BU?tag=pcbuilder00-20
179,Toshiba,P300,3000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013JPLOQQ?tag=pcbuilder00-20
200,Toshiba,HDWD130EZSTA,3000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B013J7XTA8?tag=pcbuilder00-20
69.99,Toshiba,MG04ACA400N,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B06XK45S8B?tag=pcbuilder00-20
99.99,Toshiba,HDWR440XZSTA,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P9ZXVG?tag=pcbuilder00-20
99.99,Toshiba,HDWG440XZSTA,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099PB3F5J?tag=pcbuilder00-20
107.99,Toshiba,HDWR440XZSTB,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ6VNB4?tag=pcbuilder00-20
119.99,Toshiba,HDWG440XZSTB,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ639G8?tag=pcbuilder00-20
131.69,Toshiba,HDWR440UZSVA,4000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09B41N2XN?tag=pcbuilder00-20
149,Toshiba,X300,4000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013JPKUU2?tag=pcbuilder00-20
165,Toshiba,PH3400U-1I72,4000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00OP2PKHW?tag=pcbuilder00-20
182.91,Toshiba,HDWQ140XZSTA,4000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B06Y2VCQ31?tag=pcbuilder00-20
196.7,Toshiba,MG04ACA400E,4000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B016YJYFDI?tag=pcbuilder00-20
315.24,Toshiba,HDEPR11GEA51,4000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B017O2A92K?tag=pcbuilder00-20
23.99,Toshiba,HDKCC00,500,HDD,7200,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00G2I1B16?tag=pcbuilder00-20
30.25,Toshiba,DT01ACA050,500,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B008H343YG?tag=pcbuilder00-20
55,Toshiba,MK5061GSYN,500,HDD,7200,SATA 3.0 Gb/s,"2.5""",https://amazon.com/dp/B004UGWH8S?tag=pcbuilder00-20
80.99,Toshiba,P300,500,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0151KM1WS?tag=pcbuilder00-20
129.99,Toshiba,HDWR460XZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P9SRX9?tag=pcbuilder00-20
134.99,Toshiba,HDWG460XZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P8XLX6?tag=pcbuilder00-20
141.59,Toshiba,MG04ACA600E,6000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00X4WSK26?tag=pcbuilder00-20
149.99,Toshiba,HDWG460XZSTB,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ4DSRC?tag=pcbuilder00-20
157,Toshiba,MD04ACA600,6000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01ABSUT9M?tag=pcbuilder00-20
159.32,Toshiba,MG08ADA600E,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09H17C2ZJ?tag=pcbuilder00-20
179.95,Toshiba,MG06ACA600E,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B081QWLWPM?tag=pcbuilder00-20
197.54,Toshiba,HDWR460UZSVA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09B41HWK7?tag=pcbuilder00-20
221,Toshiba,HDWR160XZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08BTMQV2W?tag=pcbuilder00-20
226.99,Toshiba,HDWG160XZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08BV1T759?tag=pcbuilder00-20
249,Toshiba,HDWG160EZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B01MR6Y1EP?tag=pcbuilder00-20
275,Toshiba,N300,6000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B06Y2KCXCM?tag=pcbuilder00-20
285,Toshiba,HDWE160XZSTA,6000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013JPLKJC?tag=pcbuilder00-20
324,Toshiba,HDWG460EZSTA,6000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09BDDFZKN?tag=pcbuilder00-20
51.14,Toshiba,MK6461GSYN,640,HDD,7200,SATA III Gb/s,"2.5""",https://amazon.com/dp/B004Y4SDDE?tag=pcbuilder00-20
149.99,Toshiba,HDWR480XZSTA,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099PC1CDN?tag=pcbuilder00-20
164.99,Toshiba,HDWR480XZSTB,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ9M3VD?tag=pcbuilder00-20
165,Toshiba,HDWG480XZSTA,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B099P9SMW8?tag=pcbuilder00-20
189.99,Toshiba,HDWG480XZSTB,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TQ6NP4B?tag=pcbuilder00-20
202.51,Toshiba,HDWG480UZSVA,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09B43F68X?tag=pcbuilder00-20
225,Toshiba,MG05ACA800E,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B074LK3XHJ?tag=pcbuilder00-20
234.81,Toshiba,203036,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07CVK6LKK?tag=pcbuilder00-20
265.86,Toshiba,MG06ACA800E,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B081TJ5SGC?tag=pcbuilder00-20
299,Toshiba,HDWR180XZSTA,8000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B085RV9B1N?tag=pcbuilder00-20
449,Toshiba,HDWG180UZSVA,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01MR6Y13P?tag=pcbuilder00-20
553.25,Toshiba,N300,8000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B06Y2TSZBV?tag=pcbuilder00-20
34.99,Western Digital,Caviar Blue,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0088PUEPK?tag=pcbuilder00-20
43.77,Western Digital,FBA_WDBSLA0010HNC-N,1000,HDD,7200,SATA III 6 Gb/s,"3.5""",https://amazon.com/dp/B00L1FLTF8?tag=pcbuilder00-20
49.49,Western Digital,WD1003FBYZ,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00D38U4GQ?tag=pcbuilder00-20
49.99,Western Digital,RE4,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B003SANWI6?tag=pcbuilder00-20
49.99,Western Digital,Black,1000,HDD,7200,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B082LWP1MQ?tag=pcbuilder00-20
58.28,Western Digital,WD1000FYPS,1000,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001441Y56?tag=pcbuilder00-20
65.06,Western Digital,WD10JPLX,1000,HDD,7200,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01DOL05OC?tag=pcbuilder00-20
69.99,Western Digital,WD10EALX,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00461LT6S?tag=pcbuilder00-20
79.99,Western Digital,WD1001FALS,1000,HDD,7200,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B001C271MA?tag=pcbuilder00-20
83.99,Western Digital,WD1005FBYZ,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01IY9USY6?tag=pcbuilder00-20
117.16,Western Digital,WD10EALS,1000,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B0036QF0BE?tag=pcbuilder00-20
117.78,Western Digital,WD1002FAEX,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0036Q7MV0?tag=pcbuilder00-20
130,Western Digital,WD1002F9YZ,1000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00J4USXF6?tag=pcbuilder00-20
24.73,Western Digital,WDBH2D0010HNC-NRSN,1000,HDD,7200,SATA III (6 Gb/s),"3.5""",https://amazon.com/dp/B00D8X0JRU?tag=pcbuilder00-20
125,Western Digital,Caviar Black,1500,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B0044DHU84?tag=pcbuilder00-20
189.99,Western Digital,WD101EFBX,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08TZPS4QQ?tag=pcbuilder00-20
209.99,Western Digital,WD102KFBX,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B084F34HZ6?tag=pcbuilder00-20
219.99,Western Digital,WD101FZBX,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B08MKJPFZ7?tag=pcbuilder00-20
220,Western Digital,WD102PURZ,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B082LNS4JZ?tag=pcbuilder00-20
220,Western Digital,WD101PURP,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0966TZJGJ?tag=pcbuilder00-20
239.99,Western Digital,WD102KRYZ,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07XDD5MV8?tag=pcbuilder00-20
243.95,Western Digital,WD101PURZ,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07DYLFYQM?tag=pcbuilder00-20
258.06,Western Digital,0B42266,10000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0BLSG8B3B?tag=pcbuilder00-20
277.5,Western Digital,WD101KRYZ,10000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01IWCMS5M?tag=pcbuilder00-20
212.94,Western Digital,WD120EFBX,12000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08V1L1WYD?tag=pcbuilder00-20
219.99,Western Digital,WD121KFBX,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07RTMPWD8?tag=pcbuilder00-20
250,Western Digital,WD121KRYZ,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B075L6FJH8?tag=pcbuilder00-20
259.99,Western Digital,WDBA5E0120HBK-NESN,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07XV8JN31?tag=pcbuilder00-20
263.94,Western Digital,WD121PURP,12000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0966V6YJB?tag=pcbuilder00-20
280.54,Western Digital,WD121PURZ,12000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07DYNG3N8?tag=pcbuilder00-20
229.99,Western Digital,HC530,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07KPL474H?tag=pcbuilder00-20
229.99,Western Digital,WD141KFGX,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07YFGW736?tag=pcbuilder00-20
243,Western Digital,WD140EFGX,14000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08V13TGP4?tag=pcbuilder00-20
319.99,Western Digital,WD140PURZ,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B082LTQG89?tag=pcbuilder00-20
323.99,Western Digital,WD141KRYZ,14000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07XC95Y28?tag=pcbuilder00-20
285,Western Digital,0F38357,16000,HDD,7200,SATA 12.0 Gb/s,"3.5""",https://amazon.com/dp/B08H18YG3R?tag=pcbuilder00-20
299.99,Western Digital,WD161KFGX,16000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B08K3VVKSW?tag=pcbuilder00-20
367.95,Western Digital,WD161KRYZ,16000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B089S33PR3?tag=pcbuilder00-20
70.69,Western Digital,WD1600BJKT,160,HDD,7200,SATA III Gb/s,"2.5""",https://amazon.com/dp/B001FBL1K6?tag=pcbuilder00-20
93.88,Western Digital,WD1600BEKT,160,HDD,7200,SATA III Gb/s,"2.5""",https://amazon.com/dp/B001CIREXA?tag=pcbuilder00-20
98,Western Digital,WD1601ABYS,160,HDD,7200,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B003GDX8SY?tag=pcbuilder00-20
224.99,Western Digital,0F38462,160,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08DHHMZBF?tag=pcbuilder00-20
317.99,Western Digital,0F38459,18000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B08DHH8V9P?tag=pcbuilder00-20
334.89,Western Digital,WD181PURP,18000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0966TBDRZ?tag=pcbuilder00-20
350,Western Digital,WD181KFGX,18000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B08K3TFM92?tag=pcbuilder00-20
374.65,Western Digital,Gold 18,18000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B089S3CZ41?tag=pcbuilder00-20
388.99,Western Digital,WD180PURZ,18000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08P2JRD9L?tag=pcbuilder00-20
448.24,Western Digital,0F38353,18000,HDD,7200,SATA 12.0 Gb/s,"3.5""",https://amazon.com/dp/B08DHC8GFF?tag=pcbuilder00-20
36,Western Digital,WD2000F9YZ,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00CYSYZTS?tag=pcbuilder00-20
49.95,Western Digital,WDBSLA0020HNC-NRSN,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00D9J94AG?tag=pcbuilder00-20
49.99,Western Digital,WD20EZBX,2000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08VH8R94B?tag=pcbuilder00-20
70,Western Digital,WD2002FFSX,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01FYXPGT2?tag=pcbuilder00-20
74.8,Western Digital,Black,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00FJRS628?tag=pcbuilder00-20
99.42,Western Digital,Caviar Black 2,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B004CSIG1G?tag=pcbuilder00-20
106.49,Western Digital,WD2005FBYZ,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01IY9UTMM?tag=pcbuilder00-20
139.8,Western Digital,WD2001FFSX,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00LO3KRS2?tag=pcbuilder00-20
166.2,Western Digital,WD2004FBYZ,2000,HDD,7200,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B015LOV92C?tag=pcbuilder00-20
395.89,Western Digital,WD201KFGX,20000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09TBF6GHJ?tag=pcbuilder00-20
455,Western Digital,WD201KRYZ,20000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09MSDJGVJ?tag=pcbuilder00-20
429.95,Western Digital,WD221PURP,22000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0B5VYRJ6Q?tag=pcbuilder00-20
448.99,Western Digital,WD221KFGX,22000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0B5W1CQ8W?tag=pcbuilder00-20
546.75,Western Digital,WD221KRYZ,22000,HDD,7200,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0B5W2ZM58?tag=pcbuilder00-20
24.99,Western Digital,WD2502ABYS,250,HDD,7200,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001ALNQ2W?tag=pcbuilder00-20
