Title,Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,DIMM_type,CAS latency,Link
"G.SKILL Aegis, 8GB (2 x 4GB) DDR4-2400MHz 288-Pin CL17 Desktop Memory",39.87,G.Skill,Aegis,8 GB,2 x 4 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B075RLKL4L?tag=pcbuilder00-20
Samsung M393A2G40EB1-CRC 16GB X1 DDR4 2400Mhz ECC Registered CL17 2Rx4 1.2V 288-Pin RDIMM Server memory PC memory,34.27,SAMSUNG,M393A2G40EB1-CRC,16 GB,1 x 16 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B01JCLHU2S?tag=pcbuilder00-20
M393A4K40CB1-CRC SAMSUNG 32GB 2RX4 PC4-2400T-R Memory Module (1X32GB),39.23,SAMSUNG,M393A4K40CB1-CRC,32 GB,1 x 32 GB,DDR4,2400 MHz,288-pin,CL17,https://amazon.com/dp/B078V19STQ?tag=pcbuilder00-20
G.Skill 16GB DDR4 Aegis 2400MHz PC4-19200 CL17 Dual Channel Memory Kit (2x8GB),48.99,G.Skill,Aegis,16 GB,2 x 8 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B074SYMV6R?tag=pcbuilder00-20
G.SKILL 64GB (4 x 16GB) Ripjaws V Series DDR4 PC4-19200 2400MHz for Intel Z170 Platform/Intel X99 Platform Desktop Memory Model,213.99,G.Skill,Ripjaws V,64 GB,4 x 16 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B018OBIWVA?tag=pcbuilder00-20
G.SKILL 32GB (2 x 16GB) Flare X Series DDR4 PC4-19200 2400MHz Memory Desktop Memory,/A,G.Skill,Flare X,32 GB,2 x 16 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B071D18SRP?tag=pcbuilder00-20
16GB DDR4-2400 RDIMM 1.2V CL17,42.99,Crucial,CT16G4RFD424A,16 GB,1 x 16 GB,DDR4,2400 MHz,288-PIN,CL17,https://amazon.com/dp/B016MWQYFO?tag=pcbuilder00-20
Gskill 16gb RAM f4-2400 °C15d-16gns,52.30,G.Skill,F4-2400C15D-16GNS,16 GB,2 x 8 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B01DWGTW7A?tag=pcbuilder00-20
ADATA XPG Gammix D10 2400MHz (PC4 19200) 8G Memory Module,/A,ADATA,XPG GAMMIX D10,8 GB,1 x 8 GB,DDR4,2400 MHz,288-Pin,CL16,https://amazon.com/dp/B07419F2N8?tag=pcbuilder00-20
G.SKILL 16GB Aegis DDR4 PC4-19200 2400MHz Intel X299 / Z270 / Z170 / X99 Platform Desktop Memory,57.75,G.Skill,F4-2400C17S-16GIS,16 GB,1 x 16 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B0778MT621?tag=pcbuilder00-20
"Crucial Technology 8GB 288-Pin EUDIMM DDR4 (PC4-19200) Server Memory Module, CL=17, Unbuffered, 2400 MT/S Speed, ECC, 1.2V, Single Rank, x8 Based, 1024Meg x 72",106.62,Crucial,CT8G4WFS824A,8 GB,1 x 8 GB,DDR4,2400 MHz,288-PIN,CL17,https://amazon.com/dp/B017UGKMOK?tag=pcbuilder00-20
"Crucial Technology 16GB 288-Pin EUDIMM DDR4 (PC4-19200) Server Memory Module, CL=17",99.44,Crucial,CT16G4WFD824A,16 GB,1 x 16 GB,DDR4,2400 MHz,288-pin,CL17,https://amazon.com/dp/B017UGKB32?tag=pcbuilder00-20
G.SKILL 32GB (2 x 16GB) TridentZ RGB Series DDR4 PC4-19200 2400MHz AMD X370 / X399 Desktop Memory Model,131.99,G.Skill,Trident Z RGB,32 GB,2 x 16 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B079LDNF3D?tag=pcbuilder00-20
G.SKILL 64GB (4 x 16GB) Fortis Series DDR4 PC4-19200 2400MHz Memory Desktop Memory,188.03,G.Skill,Fortis,64 GB,4 x 16 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B06XFQ8V15?tag=pcbuilder00-20
Kingston LA 8GB DDR4-2400MHZ REG ECC (KTL-TS424S8/8G),175,Kingston,KTL-TS424S8/8G,8 GB,1 x 8 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B07B4HQWD6?tag=pcbuilder00-20
Crucial Technology 32GB DDR4 SDRAM Memory Module,139,Crucial,CT32G4LFD424A,32 GB,1 x 32 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B019HKO2SE?tag=pcbuilder00-20
Crucial Technology RAM Memory - 8GB - DDR4 SDRAM (CT8G4RFS424A),39.99,Crucial,CT8G4RFS424A,8 GB,1 x 8 GB,DDR4,2400 MHz,288-PIN,CL17,https://amazon.com/dp/B019HKOB8A?tag=pcbuilder00-20
Crucial CT8G4RFS824A 8GB DDR4-2400 RDIMM,38.99,Crucial,CT8G4RFS824A,8 GB,1 x 8 GB,DDR4,2400 MHz,288-PIN,CL17,https://amazon.com/dp/B017UGKL4G?tag=pcbuilder00-20
Team Dark 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory,/A,TEAMGROUP,T-Force DARK,8 GB,2 x 4 GB,DDR4,2400 MHz,288-Pin,CL14,https://amazon.com/dp/B06VW6FK35?tag=pcbuilder00-20
G.SKILL Flare X Series 128GB (8 x 16GB) 288-Pin DDR4 2400MHz Desktop Memory,434.99,G.Skill,Flare X,128 GB,8 x 16 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B0788BW1TV?tag=pcbuilder00-20
G.SKILL 64GB (8 x 8GB) Flare X Series DDR4 PC4-19200 2400MHz AMD X399 Desktop Memory,/A,G.Skill,Flare X,64 GB,8 x 8 GB,DDR4,2400 MHz,288-Pin,CL15,https://amazon.com/dp/B079LH64KJ?tag=pcbuilder00-20
G.SKILL 64GB (4 x 16GB) Ripjaws Series DDR4 PC4-19200 2400MHz Laptop Memory,/A,G.Skill,Ripjaws,64 GB,4 x 16 GB,DDR4,2400 MHz,288-Pin,CL16,https://amazon.com/dp/B0198ZRYCO?tag=pcbuilder00-20
Silicon Power DDR4 2400 Mhz 16 GB UDIMM Memory Module with Heatsink - Green,158.43,SP Silicon Power,SP016GBLFU240BS2,16 GB,1 x 16 GB,DDR4,2400 MHz,288-pin,CL17,https://amazon.com/dp/B075R4KXLR?tag=pcbuilder00-20
Kingston Technology ValueRAM 4 GB 2400MHz DDR4 ECC CL17 DIMM 1Rx8 Server Memory,147,Kingston,ValueRAM,4 GB,1 x 4 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B01FSUOSBS?tag=pcbuilder00-20
Crucial CT2K8G4RFS424A 16GB Kit (2 x 8GB) DDR4-2400 RDIMM,119.99,CRUCIAL BY MICRON - DRAM,CT2K8G4RFS424A,16 GB,2 x 8 GB,DDR4,2400 MHz,288-PIN,CL17,https://amazon.com/dp/B019HKNX4I?tag=pcbuilder00-20
Crucial 64GB (1 x 64GB) DDR4-2400MHz LRDIMM Desktop Memory with CL17,259,Crucial,Registered,64 GB,1 x 64 GB,DDR4,2400 MHz,288-Pin,CL17,https://amazon.com/dp/B01EOQ5UKK?tag=pcbuilder00-20
"Corsair Vengeance LPX, 16GB (2 x 8GB) DDR4-2133MHz CL13 Desktop Memory",64.51,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL13,https://amazon.com/dp/B0123ZCD36?tag=pcbuilder00-20
Corsair Vengeance LPX 32GB (4 x 8GB) DDR4 DRAM 2133MHz (PC4-17000) C13 memory kit for DDR4 Systems,/A,Corsair,Vengeance LPX,32 GB,4 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00PLER4HW?tag=pcbuilder00-20
Corsair 64GB (4 x 16GB) DDR4 PC4 -17000 2133MHz Desktop Memory,402.52,Corsair,Vengeance LPX,64 GB,4 x 16 GB,DDR4,2133 MHz,288-Pin,CL13,https://amazon.com/dp/B017NW5JR6?tag=pcbuilder00-20
Corsair Vengeance LPX 32GB (2x16GB) 2133MHz C13 DDR4 DRAM Memory Kit,85,Corsair,Vengeance LPX,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL13,https://amazon.com/dp/B0196QNBU4?tag=pcbuilder00-20
Corsair LPX 8GB DDR4 DRAM 2133MHz C13 for DDR4 Systems 8 DDR4 2133 (PC4 17000) DDR4 2133,47.95,Corsair,Vengeance LPX,8 GB,2 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B0123ZAUAO?tag=pcbuilder00-20
Corsair Vengeance LPX 16GB (4x4GB) 2133MHz C13 DDR4 DRAM Memory Kit,/A,Corsair,Vengeance LPX,16 GB,4 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00PLER544?tag=pcbuilder00-20
Corsair Vengeance LPX 64GB DDR4 DRAM C13 Memory Kit,229.99,Corsair,Vengeance LPX,64 GB,4 x 16 GB,DDR4,2133 MHz,288-Pin,CL13,https://amazon.com/dp/B017NW5IOA?tag=pcbuilder00-20
Corsair 16GB Module DDR4 Unbuffered Memory Kit,53.99,Corsair,ValueSelect,16 GB,2 x 8 GB,DDR4,2133 MHz,260-Pin,CL15,https://amazon.com/dp/B016BWESUI?tag=pcbuilder00-20
"Vengeance Performance Memory Kit, (1 x 8GB)",34.31,Corsair,ValueSelect,8 GB,1 x 8 GB,DDR4,2133 MHz,260-Pin,CL15,https://amazon.com/dp/B0143UM6Y0?tag=pcbuilder00-20
Silicon Power 16 GB DDR4 2133 Mhz SO-DIMM NB 260 PIN Memory Module - Green,41.29,SP Silicon Power,SP016GBSFU213B02,16 GB,1 x 16 GB,DDR4,2133 MHz,260-pin,CL15,https://amazon.com/dp/B06XP1ZMF5?tag=pcbuilder00-20
Crucial 4GB Single DDR4 2133 MT/s (PC4-17000) SR x8 Unbuffered DIMM 288-Pin Memory - CT4G4DFS8213,16,Crucial,CT4G4DFS8213,4 GB,1 x 4 GB,DDR4,2133 MHz,288-PIN,CL15,https://amazon.com/dp/B00MMLUYPQ?tag=pcbuilder00-20
Crucial 8GB Kit (4GBx2) DDR4 2133 MT/s (PC4-17000) SR x8 Unbuffered DIMM 288-Pin Memory - CT2K4G4DFS8213,69.99,Crucial,CT2K4G4DFS8213,8 GB,2 x 4 GB,DDR4,2133 MHz,288-PIN,CL15,https://amazon.com/dp/B00MMLUZ2I?tag=pcbuilder00-20
Crucial 64GB Kit (16GBx4) DDR4 2133 MT/s (PC4-17000) DR x8 Unbuffered DIMM 288-Pin Memory - CT4K16G4DFD8213,299.96,Crucial,CT4K16G4DFD8213,64 GB,4 x 16 GB,DDR4,2133 MHz,288-PIN,CL15,https://amazon.com/dp/B015YPB3TW?tag=pcbuilder00-20
Crucial 32GB Kit (8GBx4) DDR4 2133 MT/s (PC4-17000) SR x8 Unbuffered DIMM 288-Pin Memory,159,Crucial,CT4K8G4DFS8213,32 GB,4 x 8 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B01BIWN866?tag=pcbuilder00-20
Crucial 32GB Kit (16GBx2) DDR4 2133 MT/s (PC4-17000) DR x8 Unbuffered DIMM 288-Pin Memory,115,Crucial,CT2K16G4DFD8213,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B015YPB1NK?tag=pcbuilder00-20
Crucial 8GB Single DDR4 2133 MT/s (PC4-17000) SR x8 Unbuffered DIMM 288-Pin Memory,35,Crucial,CT8G4DFS8213,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01BIWLFGQ?tag=pcbuilder00-20
Crucial 8GB Single DDR4 2133 MT/s (PC4-17000) DR x8 Unbuffered DIMM 288-Pin Memory,38.95,Crucial,CT8G4DFD8213,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00MMLUYVU?tag=pcbuilder00-20
Crucial 16GB Kit (8GBx2) DDR4 2133 MT/s (PC4-17000) SR x8 Unbuffered DIMM 288-Pin Memory,69.75,Crucial,CT2K8G4DFS8213,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01BIWKUVC?tag=pcbuilder00-20
Corsair 8GB Kit (1x 8GB) 2133 MHz CL15 288-Pin DIMM DDR4 RAM Memory,30.99,Corsair,163446,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00SV7IILC?tag=pcbuilder00-20
CORSAIR Memory — 4GB (1x4GB) DDR4 2133MHz CL15 DIMM,24.99,Corsair,CMV4GX4M1A2133C15,4 GB,1 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00SV7IIOE?tag=pcbuilder00-20
Crucial 32GB Kit (16GBx2) DDR4 2133 MT/s (PC4-17000) DR x8 SODIMM 260-Pin Memory,98,Crucial,CT2K16G4SFD8213,32 GB,2 x 16 GB,DDR4,2133 MHz,260-pin,CL15,https://amazon.com/dp/B015YPB8ME?tag=pcbuilder00-20
G.Skill Ripjaws Series 16GB 260-Pin DDR4 SO-DIMM DDR4 2133 (PC4 17000) Laptop Memory,46.59,G.Skill,Ripjaws,16 GB,1 x 16 GB,DDR4,2133 MHz,260-Pin,CL15,https://amazon.com/dp/B017UC3NNG?tag=pcbuilder00-20
Patriot Signature Line 8GB (2 x 4GB) 288-pin DDR4 PC4-17000 2133MHz Memory Module Kit,27.99,Patriot Memory,PSD48G2133K,8 GB,2 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00OQY10L4?tag=pcbuilder00-20
Mushkin SILVERLINE Series – DDR4 Desktop DRAM – 16GB (2x8GB) Memory Kit DIMM – 2133MHz (PC4-17000) CL-15 – 288-pin 1.2V RAM,56.99,Mushkin,Enhanced Silverline,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B07CH15RH6?tag=pcbuilder00-20
Mushkin SILVERLINE Series – DDR4 Desktop DRAM – 32GB (2x16GB) Memory Kit DIMM – 2133MHz (PC4-17000) CL-15 – 288-pin 1.2V RAM,99.99,Mushkin,MSL4U213FF16GX2,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B07CGNH7JS?tag=pcbuilder00-20
"G.Skill 8GB Aegis, 8GB (1 x 8 GB) DDR4-2133MHz CL15 Desktop Memory",/A,G.Skill,Aegis,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01AIZPWVI?tag=pcbuilder00-20
"G.SKILL Aegis, 4GB (1 x 4GB) DDR4-2133MHz CL15 Desktop Memory",26.60,G.Skill,Aegis,4 GB,1 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01AIZOEDU?tag=pcbuilder00-20
Samsung DDR4-2133 8GB/512Mx8 CL15 Desktop Memory,26.70,SAMSUNG,M378A1G43DB0-CPB,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00R7PY49O?tag=pcbuilder00-20
8GB Silicon Power DDR4 2133MHz PC4-17000 Desktop Memory Module CL15 1.2V 288 pins,20.58,SP Silicon Power,SP008GBLFU213B02,8 GB,1 x 8 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B06XP8PJ68?tag=pcbuilder00-20
Mushkin Enhanced Essentials 16GB (2 x 8GB) 288-Pin DDR4 2133 Desktop 997183,45.78,Mushkin,Essentials,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B013C0GWQK?tag=pcbuilder00-20
Crucial 32GB Kit (16GBx2) DDR4-2133 MT/S (PC4-2133) CL15 dual ranked x4based ECC Registered Server Memory,105.27,Crucial,CT2K16G4RFD4213,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00KUSMULY?tag=pcbuilder00-20
Kingston ValueRAM 8GB 2133MHz DDR4 Non-ECC CL15 DIMM 1Rx8 Desktop Memory,43.97,Kingston,KVR21N15S8/8,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01CK7LHFW?tag=pcbuilder00-20
G.SKILL 32GB (2 x 16G) Ripjaws Series DDR4 PC4-17000 2133MHz Laptop Memory,89.53,G.Skill,Ripjaws,32 GB,2 x 16 GB,DDR4,2133 MHz,260-Pin,CL15,https://amazon.com/dp/B017UC3O76?tag=pcbuilder00-20
Crucial CT16G4RFD4213 16GB Single DDR4 2133 MT/s (PC4-2133) CL15 DR x4 ECC Registered DIMM 288-Pin,33.96,Crucial,CT16G4RFD4213,16 GB,1 x 16 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B00KK8XNLA?tag=pcbuilder00-20
Kingston ValueRAM 16GB RAM 2133MHz DDR4 ECC Reg CL15 DIMM DR x 4 with TS Server Memory,36.98,Kingston,KVR21R15D4/16,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00NLZANBC?tag=pcbuilder00-20
"G.Skill Aegis, 16GB (2 x 8GB) DDR4-2133MHz 288-Pin CL15 Desktop Memory",48.84,G.Skill,Aegis,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01AIZZ46G?tag=pcbuilder00-20
Kingston 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory,88.51,Kingston,KVR21N15D8/8,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00WUPTVX0?tag=pcbuilder00-20
G.Skill Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM 2133 (PC4 17000) Z170/X99 Desktop Memory,/A,G.Skill,Ripjaws V,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01AO6RUIE?tag=pcbuilder00-20
Samsung DDR4 2133MHzCL15 32GB (PC4 2133) Internal Memory,49.84,SAMSUNG,107938,32 GB,1 x 32 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00URYU93C?tag=pcbuilder00-20
"Kingston Technology 8GB DDR4 2133MHz DIMM Memory for Dell, Fujitsu Desktop",59.48,Kingston,KCP421NS8/8,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01COKKY5Y?tag=pcbuilder00-20
Kingston Technology 64GB RAM Kit (4x16GB) 2133MHz DDR4 ECC Reg CL15 DIMM DR x 4 with TS Server Memory,160,Kingston,KVR21R15D4K4/64,64 GB,4 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00NLZANJO?tag=pcbuilder00-20
Crucial 8GB Single DDR4 2133 MT/s (PC4-2133) CL15 SR x4 ECC Registered DIMM 288-Pin Server Memory,38.98,Crucial,CT8G4RFS4213,8 GB,1 x 8 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B00KK8UTS0?tag=pcbuilder00-20
Kingston Technology 8GB DDR4 2133MHz ECC 288-Pin Registered CL15 DIMM 1Rx4,47.84,Kingston,KVR21R15S4/8,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00NLZAO8E?tag=pcbuilder00-20
Crucial 16GB Single 2133MT/s DDR4 PC4-17000 Dual Ranked x8 ECC DIMM,128.99,Crucial,CT16G4WFD8213,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B017UGK94S?tag=pcbuilder00-20
Samsung M391A2K43BB1-CPB 16GB DDR4-2133 ECC Un-Buffer LP Server Memory,52.63,Supermicro,M391A2K43BB1-CPB,16 GB,1 x 16 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B018CZWVVU?tag=pcbuilder00-20
"Kingston Technology 16GB DDR4 2133MHz Memory for Select Acer, Dell, HP/Compaq Desktops",64.99,Kingston,KCP421ND8/16,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01AD120RQ?tag=pcbuilder00-20
G.SKILL 8GB (2 x 4GB) Aegis DDR4 PC4-17000 2133MHZ for Intel Z170 Platform and Intel X99 Platform Desktop Memory,68.99,G.Skill,Aegis,8 GB,2 x 4 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01BXHEW0W?tag=pcbuilder00-20
G.Skill Aegis 16GB 288-Pin SDRAM DDR4 2133 (PC4 17000) Intel Desktop Memory,51.42,G.Skill,Aegis,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01BXI2XS4?tag=pcbuilder00-20
Samsung DDR4-2133 8GB/512Mx8 ECC/REG CL15 Server Memory,27.70,SAMSUNG,AMZ: M393A1G43DB0-CPB0,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00UIZH1C2?tag=pcbuilder00-20
Kingston Technology 16GB DDR4 2133MHz Reg ECC Workstation Memory for Select HP Compaq,54.38,Kingston,KTH-PL421/16G,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00OPTURK0?tag=pcbuilder00-20
Samsung DDR4-2133 16GB/2Gx72 ECC/REG CL15 Server Memory,64.99,SAMSUNG,M393A2G40DB0-CPB0,16 GB,1 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00NTBF6TC?tag=pcbuilder00-20
Crucial Technology RAM Memory 1 x 32GB DDR4 SDRAM 32 DDR4 2133 SDRAM CT32G4RFD4213,69.99,Crucial,CT32G4RFD4213,32 GB,1 x 32 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B016DHJ86U?tag=pcbuilder00-20
Kingston ValueRAM 32GB Kit (2x16GB) 2133MHz DDR4 ECC CL15 DIMM 2Rx8 Intel Certified Desktop Memory,639.99,Kingston,ValueRAM 32,32 GB,2 x 16 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01GMY7ERO?tag=pcbuilder00-20
Crucial 32GB DDR4 ECC Memory 1 DDR4 2133 (PC4 2133),158.99,Crucial,CT32G4LFQ4213,32 GB,1 x 32 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00MTSXLNO?tag=pcbuilder00-20
G.Skill 16GB (2 x 8GB) NT Series DDR4 PC4-17000 2133MHz Desktop Memory,/A,G.Skill,F4-2133C15D-16GNS,16 GB,2 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B01FSLX2NW?tag=pcbuilder00-20
Mushkin Essentials 8GB (2x4GB) DDR4 SODIMM PC4-2133 1Rx8 SODIMM,30.12,Mushkin,MES4S213FF4G18X2,8 GB,2 x 4 GB,DDR4,2133 MHz,260-pin,CL15,https://amazon.com/dp/B01ACHX9DA?tag=pcbuilder00-20
Kingston Technology ValueRAM 32 GB DDR4 2133 (PC4 2133) Memory,149.98,Kingston,KVR21L15Q4/32,32 GB,1 x 32 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00S7KFXZ2?tag=pcbuilder00-20
Crucial 16GB DDR4-2133 RDIMM VLP CT16G4VFD4213,74.95,Crucial,CT16G4VFD4213,16 GB,1 x 16 GB,DDR4,2133 MHz,288-PIN,CL15,https://amazon.com/dp/B00MTSXMY2?tag=pcbuilder00-20
Crucial 8GB DDR4 2133 MTS CL15 SR x4 8 DDR4 2133 PC4 2133 CT8G4VFS4213,48.99,Crucial,CT8G4VFS4213,8 GB,1 x 8 GB,DDR4,2133 MHz,288-pin,CL15,https://amazon.com/dp/B00MTSXML0?tag=pcbuilder00-20
"Kingston Technology, 32GB (1 x 32GB) DDR4-2133MHz CL15 Desktop",/A,Kingston,Technology (32GB),32 GB,1 x 32 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B00S96TIDM?tag=pcbuilder00-20
"Mushkin Essentials 8GB DDR4 8GB DDR4 2133MHz Memory Module - Memory Modules (8 GB, 1 x 8 GB, DDR4, 2133 MHz, 288-pin DIMM",26.61,Mushkin,Essentials,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B013K7SSPI?tag=pcbuilder00-20
G.SKILL 8GB Ripjaws Series DDR4 PC4-17000 2133MHz 260-Pin Performance Notebook Memory,/A,G.Skill,Ripjaws,8 GB,1 x 8 GB,DDR4,2133 MHz,288-Pin,CL15,https://amazon.com/dp/B019S42BQ4?tag=pcbuilder00-20
Corsair Vengeance Pro Series 16GB (2x8GB) DDR3 1600 MHZ (PC3 12800) Desktop Memory 1.5V,132.24,Corsair,Vengeance Pro,16 GB,2 x 8 GB,DDR4,1600 MHz,240-Pin,CL9,https://amazon.com/dp/B00D2LGRPG?tag=pcbuilder00-20
TEAMGROUP T-Create Classic 10L DDR4 16GB Kit (2 x 8GB) 2666MHz (PC4 21300) CL19 Desktop Memory Module Ram,41.99,TEAMGROUP,T-Create Classic,16 GB,2 x 8 GB,DDR3,2666 MHz,240-Pin,CL19,https://amazon.com/dp/B08HLYSHJC?tag=pcbuilder00-20
G.SKILL Ripjaws X Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model,111.75,G.Skill,Ripjaws X,16 GB,2 x 8 GB,DDR3,2400 MHz,240-Pin,CL11,https://amazon.com/dp/B00DH9M3C4?tag=pcbuilder00-20
G.SKILL Ares Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory,109.46,G.Skill,F3-2400C11D-16GAB,16 GB,2 x 8 GB,DDR3,2400 MHz,288-Pin,CL11,https://amazon.com/dp/B00DHA44MK?tag=pcbuilder00-20
G.Skill 16GB (2 x 8GB) DDR3 PC3-19200 2400MHz TridentX Series CL10 (10-12-12-31) Dual Channel kit,153.36,G.Skill,Trident X,16 GB,2 x 8 GB,DDR3,2400 MHz,288-Pin,CL10,https://amazon.com/dp/B0080FFZ8E?tag=pcbuilder00-20
G.SKILL Ripjaws X Series 8GB (2 x 4GB) DDR3 2400MHZ Desktop Memory,71.47,G.Skill,Ripjaws X,8 GB,2 x 4 GB,DDR3,2400 MHz,240-Pin,CL11,https://amazon.com/dp/B00COGLBPQ?tag=pcbuilder00-20
G.SKILL Ares Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory,40.69,G.Skill,F3-2400C11D-8GAB,8 GB,2 x 4 GB,DDR3,2400 MHz,288-Pin,CL11,https://amazon.com/dp/B00CMWRTTY?tag=pcbuilder00-20
G.Skill 2x8 GB DDR3-2400 16GB DDR3 2400MHz Memory Module,129,G.Skill,F3-2400C11D-16GSR,16 GB,2 x 8 GB,DDR3,2400 MHz,240-Pin,CL11,https://amazon.com/dp/B00G3NPBAW?tag=pcbuilder00-20
G. Skill Trident X 32GB DDR3-2400,198.99,G.Skill,Trident X,32 GB,4 x 8 GB,DDR3,2400 MHz,240-Pin,CL10,https://amazon.com/dp/B0080GKCV8?tag=pcbuilder00-20
Kingston HyperX Savage 8GB 2400MHz DDR3 Non-ECC CL11 DIMM XMP,/A,HyperX,HX324C11SR/8,8 GB,1 x 8 GB,DDR3,2400 MHz,240-Pin,CL11,https://amazon.com/dp/B00N9PVYXK?tag=pcbuilder00-20
