Title,Price,Brand,Model,Power,Efficiency,Link
Xilence Alimentation ATX Compatible Performance X - 1050W,212.09,Xilence,XN076,1050 W,80+ Gold,https://amazon.com/dp/B07HC5NSNW?tag=pcbuilder00-20
SeaSonic USA PSU SEASONIC 750W Focus SPX-750 R,216.36,SeaSonic USA,FOCUS-SPX-750-2021,750 W,80+ Platinum,https://amazon.com/dp/B09LTDRY2L?tag=pcbuilder00-20
Corsair Enthusiast Series TX 550 Watt ATX/EPS Modular 80 PLUS Bronze,216.59,Corsair,TX550M,550 W,80+ Bronze,https://amazon.com/dp/B005E98J28?tag=pcbuilder00-20
SilverStone Technology HELA 850R Platinum Cybenetics Platinum 850W PCIe 5.0 Fully Modular ATX 3.0 Power Supply,218.31,SilverStone Technology,SST-AX0850MCPT-A,850 W,80+ Platinum,https://amazon.com/dp/B0BDCKFCW4?tag=pcbuilder00-20
"EVGA Supernova 850 P6, 80 Plus Platinum 850W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 140mm Size, Power Supply 220-P6-0850-X1",218.99,EVGA,220-P6-0850-X1,850 W,80+ Platinum,https://amazon.com/dp/B09CRLXL76?tag=pcbuilder00-20
"Corsair RMX Series (RM650X), 80+ Gold Certified 650W Fully Modular Power Supply",219.99,Corsair,RMx (2018),650 W,80+ Gold,https://amazon.com/dp/B079H6111J?tag=pcbuilder00-20
"Corsair HX1000i, HXi Series, 80 PLUS Platinum Fully Modular Ultra-Low Noise ATX Digital Power Supply (Triple EPS12V Connectors, 140mm Fluid Dynamic Bearing Fan, Zero RPM Fan Mode)",219.99,Corsair,HX1000i,1000 W,80+ Platinum,https://amazon.com/dp/B0B3S8HR8M?tag=pcbuilder00-20
"Seasonic Vertex PX-750, 750W 80+ Platinum, ATX 3.0 / PCIe 5.0 Compliant,Full Modular, Fan Control in Fanless",219.99,Seasonic,VERTEX PX-750,750 W,80+ Platinum,https://amazon.com/dp/B0C572J6MZ?tag=pcbuilder00-20
"EVGA SuperNOVA 1000 GT, 80 Plus Gold 1000W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-GT-1000-X1",221.82,EVGA,SuperNOVA 1000 GT,1000 W,80+ Gold,https://amazon.com/dp/B09CRH8YPV?tag=pcbuilder00-20
SilverStone Technology Extreme 850R Platinum Cybenetics Platinum 850W SFX12V 4.0 (ATX 3.0),223.99,SilverStone Technology,SST-EX850R-PM,850 W,80+ Platinum,https://amazon.com/dp/B0BQCV927S?tag=pcbuilder00-20
"Corsair RM650x, 650W, Fully Modular Power Supply, 80+ Gold Certified",224.4,Corsair,RM650x,650 W,80+ Gold,https://amazon.com/dp/B00EB7UIRS?tag=pcbuilder00-20
"EVGA SuperNOVA 1000 G6, 80 Plus Gold 1000W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 140mm Size, Power Supply 220-G6-1000-X1",224.99,EVGA,SuperNOVA 1000 G6,1000 W,80+ Gold,https://amazon.com/dp/B0997XYF3R?tag=pcbuilder00-20
"EVGA Super Nova 750 G3, 80 Plus Gold 750W Fully Modular Power Supply with Eco Mode and New HDB Fan",225,EVGA,SuperNOVA G3,750 W,80+ Gold,https://amazon.com/dp/B005BE058W?tag=pcbuilder00-20
Thermaltake Toughpower 1200W 80+ Gold Semi Modular ATX 12V/EPS 12V Power Suppl,225.18,Thermaltake,Toughpower 1200,1200 W,80+ Gold,https://amazon.com/dp/B00LZVOK18?tag=pcbuilder00-20
"Corsair Power Supplies , RM 750W",226.41,Corsair,RM 750W,750 W,80+ Gold,https://amazon.com/dp/B00EB7UITQ?tag=pcbuilder00-20
FSP HG2-1000,226.67,FSP,HG2-1000,1000 W,80+ Gold,https://amazon.com/dp/B08JVJWWTQ?tag=pcbuilder00-20
"Seasonic Prime TX-750, 750W 80+ Titanium, Full Modular, Fan Control in Fanless, Silent",227.49,Seasonic,PRIME-TX-750,750 W,80+ Titanium,https://amazon.com/dp/B07WSJW646?tag=pcbuilder00-20
"Corsair RMx Series, RM1000x, 1000 Watt, 80+ Gold Certified, Fully Modular Power Supply",229,Corsair,RM1000x,1000 W,80+ Gold,https://amazon.com/dp/B015YEI7LK?tag=pcbuilder00-20
"Antec Signature Series SP1000, 80 PLUS Platinum Certified, 1000W Full Modular with OC Link Feature, PhaseWave Design, Full Top-Grade Japanese Caps, Zero RPM Mode, 135 mm FDB Silence & 10-Year Warranty",229.02,Antec,SP1000,1000 W,80+ Platinum,https://amazon.com/dp/B0895DBGH9?tag=pcbuilder00-20
"ASUS ROG Strix, 850W White Edition 80+ Gold Fully Modular ATX Power Supply",229.99,ASUS,ROG Strix,850 W,80+ Gold,https://amazon.com/dp/B08BX7JXC3?tag=pcbuilder00-20
Seasonic PRIME 750 Titanium SSR-750TR 750W 80+ Titanium ATX12V & EPS12V Full Modular 135mm FDB Fan Power On Self Tester,229.99,Seasonic,PRIME 750,750 W,80+ Titanium,https://amazon.com/dp/B075M3WC9K?tag=pcbuilder00-20
Phanteks 80+ Platinum - Built-in Power Splitter 1000W Fully Modular Design Dual System Support Power Supply,229.99,Phanteks,Revolt X 1000,1000 W,80+ Platinum,https://amazon.com/dp/B07H7LHKBR?tag=pcbuilder00-20
"SilverStone Technology SX800-LTI , 80 Plus Titanium Certified 800W Modular Power Supply with Japanese Capacitors",229.99,SilverStone Technology,SX800,800 W,80+ Titanium,https://amazon.com/dp/B01NALZ89C?tag=pcbuilder00-20
XPG Cybercore Modular PSU: 80 Plus Platinum - ATX - Fully Modular Power Supply - 10 Year Warranty - 1300 Watt,229.99,XPG,Cybercore 80 Plus,1300 W,80+ Platinum,https://amazon.com/dp/B09XMXJ1HD?tag=pcbuilder00-20
"Cooler Master MWE Gold 1050 V2 ATX3.0 Fully Modular, 1050W, 80+ Gold Efficiency, Quiet 140mm FDB Fan",230.56,Cooler Master,MPE-A501-AFCAG-3US,1050 W,80+ Gold,https://amazon.com/dp/B0BVRTCD7M?tag=pcbuilder00-20
ASUS ROG Strix 750W Gold Aura Edition (Fully Modular Power Supply,230.99,ASUS,90YE00P3-B0NA00,750 W,80+ Gold,https://amazon.com/dp/B0BPM8PHDY?tag=pcbuilder00-20
SilverStone Technology 1000 Watt Fully Modular 80 Plus Platinum Power Supply in Ultra Compact 140mm in Depth,231.36,SilverStone Technology,SST-ST1000-PTS,1000 W,80+ Platinum,https://amazon.com/dp/B07N4RZRPY?tag=pcbuilder00-20
"Seasonic PRIME FANLESS PX-450, 450W , Full Modular, ATX12V & EPS12V, True Fanless Design, Perfect Power Supply for situations that demand silence from the equipment.",232.27,Seasonic,PRIME FANLESS PX-450,450 W,80+ Platinum,https://amazon.com/dp/B086PHT9MC?tag=pcbuilder00-20
"EVGA Supernova 1000 P3, 80 Plus Platinum 1000W, Fully Modular, Eco Mode with FDB Fan, Includes Power ON Self Tester, Compact 180mm Size, Power Supply 220-P3-1000-X1",233.8,EVGA,220-P3-1000-X1,1000 W,80+ Platinum,https://amazon.com/dp/B09J5FC6CC?tag=pcbuilder00-20
"EVGA Supernova 850 T2, 80+ Titanium 850W Fully Modular Power Supply with ECO Mode and Includes Free Power On Self Tester",234.99,EVGA,SuperNOVA T2,850 W,80+ Titanium,https://amazon.com/dp/B018JYHGOQ?tag=pcbuilder00-20
"Super Flower Leadex Titanium 850W 80+ Titanium, ECO Fanless & Silent Mode, Full Modular Power Supply, Dual Ball Bearing Fan",234.99,Super Flower,SF-850F14HT,850 W,80+ Titanium,https://amazon.com/dp/B010IZ0YAW?tag=pcbuilder00-20
Corsair HX1000i Fully Modular Ultra-Low Noise ATX Power Supply,234.99,Corsair,CP-9020259-NA,,,https://amazon.com/dp/B0BZ2CRW8H?tag=pcbuilder00-20
"CORSAIR RM750x, 750 Watt, 80+ Gold Certified, Fully Modular Power Supply",235,Corsair,RM750x,750 W,80+ Gold,https://amazon.com/dp/B073H3QPJW?tag=pcbuilder00-20
"Thermaltake Toughpower GF3 1350W, True 600W 12VHPWR Connectors on PSU & NVIDIA RTX 40 series",236.95,Thermaltake,TPD-1350AH3FSG,1350 W,80+ Gold,https://amazon.com/dp/B0BF4BJBQB?tag=pcbuilder00-20
Seasonic PRIME 750 Platinum SSR-750PD2 750W 80+ Platinum ATX12V & EPS12V Full Modular 135mm FDB Fan Power On Self Tester Power Supply(Packaging May Vary),236.99,Seasonic,SSR-750PD2,750 W,80+ Platinum,https://amazon.com/dp/B075M4SJL6?tag=pcbuilder00-20
"Seasonic Vertex PX-850, 850W 80+ Platinum, ATX 3.0 / PCIe 5.0 Compliant,Full Modular, Fan Control in Fanless",237.63,Seasonic,VERTEX PX-850,850 W,80+ Platinum,https://amazon.com/dp/B0C57385RR?tag=pcbuilder00-20
"Seasonic FOCUS PX-850, 850W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming",238.4,Seasonic,FOCUS PX-850,850 W,80+ Platinum,https://amazon.com/dp/B07W4PMQDJ?tag=pcbuilder00-20
Cooler Master V1100 SFX Platinum ATX3.0 Fully Modular Power Supply,238.6,Cooler Master,MPZ-B001-SFAP-BUS,1100 W,80+ Platinum,https://amazon.com/dp/B0BTQN4Q13?tag=pcbuilder00-20
SilverStone Technology 1200 Watt Fully Modular 80 Plus Platinum Power Supply in Ultra Compact 140MM in Depth,238.98,SilverStone Technology,ST1200,1200 W,80+ Platinum,https://amazon.com/dp/B07N4QD7RM?tag=pcbuilder00-20
"Corsair HX1200 Series, 80+ Platinum Certified 1200W Fully Modular Power Supply",239,Corsair,HX,1200 W,80+ Platinum,https://amazon.com/dp/B01MZ8A8NW?tag=pcbuilder00-20
"Corsair HX Series (HX1000), 80+ Platinum Certified 1000W Fully Modular Power Supply",239,Corsair,HX,1000 W,80+ Platinum,https://amazon.com/dp/B01N5NWKHH?tag=pcbuilder00-20
"be quiet! Dark Power 12 850W, 80 PLUS Titanium efficiency, power supply, ATX, modular, virtually inaudible Silent Wings fan",239.9,be quiet!,BN657,850 W,80+ Titanium,https://amazon.com/dp/B08XWYMM2K?tag=pcbuilder00-20
"Antec Signature Series ST1000, 80 PLUS Titanium Certified, 1000W Full Modular with OC Link Feature, PhaseWave Design, Full Top-Grade Japanese Caps, Zero RPM Mode, 135 mm FDB Silence & 10-Year Warranty",240,Antec,ST1000,1000 W,80+ Titanium,https://amazon.com/dp/B0895CR5X8?tag=pcbuilder00-20
"Phanteks PH-P1200PS, 80+ Platinum Certified 1200W Fully Modular Power Supply with Built-in Power Splitter",240.23,Phanteks,Revolt X,1200 W,80+ Platinum,https://amazon.com/dp/B07H7K5C8W?tag=pcbuilder00-20
"InWin P130II, 1300 Watts Gaming PC Power Supply",242.95,IN WIN,P130II,1300 W,80+ Platinum,https://amazon.com/dp/B0CJN2WHCM?tag=pcbuilder00-20
Corsair Professional Series  HX 750 Watt ATX/EPS Modular 80 PLUS Gold,243.98,Corsair,HX 750,750 W,80+ Gold,https://amazon.com/dp/B0090I9VZI?tag=pcbuilder00-20
Thermaltake Toughpower iRGB Plus 850W 80+ Platinum Digital RGB LED Smart Zero Fan SLI/Crossfire Ready ATX12V v2.4 / SSI EPS v2.92 Power Supply,244.38,Thermaltake,Toughpower iRGB Plus,850 W,80+ Platinum,https://amazon.com/dp/B077ZCHP2S?tag=pcbuilder00-20
Fractal Design Ion+ 2 Platinum 760W 80 Plus Platinum Certified 760W Full Modular Compact ATX Power Supply,247,Fractal Design,FD-P-IA2P-760-UK,760 W,80+ Platinum,https://amazon.com/dp/B094D36XMH?tag=pcbuilder00-20
"Seasonic PRIME PX-750, 750W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming and High-Performance Systems, SSR-750PD2.",247.09,Seasonic,PRIME PX-750,750 W,80+ Platinum,https://amazon.com/dp/B07XGZW95V?tag=pcbuilder00-20
"Corsair RM850X White Series, 80+ Gold Certified 850W Fully Modular Power Supply",249,Corsair,RMx (2018),850 W,80+ Gold,https://amazon.com/dp/B07JWT8YV3?tag=pcbuilder00-20
"be quiet! Straight Power 11 Platinum 1200W, BN645, Fully Modular, Power Supply",249.9,be quiet!,Straight Power 11,1200 W,80+ Platinum,https://amazon.com/dp/B085WW7B74?tag=pcbuilder00-20
"be quiet! Dark Power 13 850W, 80 Plus Titanium Efficiency, ATX 3.0, PCIe 5, Modular, Power Supply",249.9,be quiet!,BN660,850 W,80+ Titanium,https://amazon.com/dp/B0BV6CX5PL?tag=pcbuilder00-20
Cougar Platinum Efficiency Polar 1200 Fully Modular Power Supply with Japanese capacitors,249.9,COUGAR,31PL120001P01,1200 W,80+ Platinum,https://amazon.com/dp/B0B3DGC4ZT?tag=pcbuilder00-20
"EVGA Supernova 1000 P6, 80 Plus Platinum 1000W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 140mm Size, Power Supply 220-P6-1000-X1",249.99,EVGA,220-P6-1000-X1,1000 W,80+ Platinum,https://amazon.com/dp/B09CRLRPBD?tag=pcbuilder00-20
GIGABYTE GP-AP1200PM 1200W 80 Plus Platinum Certified Fully Modular Power Supply,249.99,Gigabyte,GP-AP1200PM,1200 W,80+ Platinum,https://amazon.com/dp/B09VKFM255?tag=pcbuilder00-20
"Antec High Current Gamer HCG-400, 80 PLUS BRONZE, 400 Watt Power Supply",249.99,Antec,HCG-400,400 W,80+ Bronze,https://amazon.com/dp/B0047YITWG?tag=pcbuilder00-20
Corsair Professional Series Gold High Performance AX650 80 Plus Gold Certified 650-Watt Power Supply,250,Corsair,CP-9020006-NA,650 W,80+ Gold,https://amazon.com/dp/B00539M628?tag=pcbuilder00-20
"Antec HCG 1000W Gold PSU, 80+, Full Modular, Continuous, PHASEWAVE",254.72,Antec,0-761345-11774-6,1000 W,80+ Gold,https://amazon.com/dp/B09HCVR1G5?tag=pcbuilder00-20
FSP Hydro PTM X PRO 1200W 80 Plus Platinum Full Modular ATX 3.0 PCIe Gen 5. W/ 12VHPWR Cable Power Supply,254.99,FSP,HPT3-1200M-G5,1200 W,80+ Platinum,https://amazon.com/dp/B0BTTX8J4H?tag=pcbuilder00-20
be quiet! Straight Power ATX12V/EPS12V Power Supply - 93% Efficiency - 1 kW,257.57,be quiet!,Straight Power 11,1000 W,80+ Gold,https://amazon.com/dp/B078WZSN2W?tag=pcbuilder00-20
"Cooler Master MWE Gold 1250 V2 ATX3.0 Fully Modular, 1250W, 80+ Gold Efficiency, Quiet 140mm FDB Fan",257.76,Cooler Master,MPE-C501-AFCAG-3US,1250 W,80+ Gold,https://amazon.com/dp/B0BVRS87FL?tag=pcbuilder00-20
NZXT E850 - NP-1PM-E850A-US - 850-Watt ATX Gaming Power Supply (PSU) - Fully Modular Design - 80 Plus Gold Certified - Silent Operation - Digital Voltage and Temperature Monitoring - 10 Year Warranty,259,NZXT,NP-1PM-E850A-US,850 W,80+ Gold,https://amazon.com/dp/B07CGCFWJY?tag=pcbuilder00-20
Toughpower GF3 Snow 1200W,259.6,Thermaltake,PS-TPD-1200FNFAGE-N,1200 W,80+ Gold,https://amazon.com/dp/B0CKZ2ML5K?tag=pcbuilder00-20
"CORSAIR VS Series, VS550, 550 Watt, 80+ White Certified, Non-Modular Power Supply",260.39,Corsair,VS550,550 W,80+,https://amazon.com/dp/B078HDMFRZ?tag=pcbuilder00-20
"Seasonic PRIME GX-850, 850W, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming and High-Performance Systems, SSR-850GD.",264.79,Seasonic,PRIME-GX-850,850 W,80+ Gold,https://amazon.com/dp/B07X9W7ZLY?tag=pcbuilder00-20
Fractal Design Ion+ 2 Platinum 860W 80 Plus Platinum Certified 860W Full Modular Compact ATX Power Supply,268,Fractal Design,FD-P-IA2P-860-UK,860 W,80+ Platinum,https://amazon.com/dp/B094D1T74K?tag=pcbuilder00-20
"Thermaltake Toughpower GF3 1650W, True 600W 12VHPWR Connectors",268.54,Thermaltake,TPD-1650AH3FSG,1650 W,80+ Gold,https://amazon.com/dp/B0BF3S8WDT?tag=pcbuilder00-20
MSI MPG A1000G Gaming Power Supply - 80 Plus Gold Certified 1000W - 0% RPM Mode - Fully Modular - 100% Japanese 105°C Capacitors,268.8,MSI,MPGA1000GF,1000 W,80+ Gold,https://amazon.com/dp/B09NTQ8TZJ?tag=pcbuilder00-20
"ASUS ROG Thor 1000W Platinum II Fully Modular Power Supply (1000 Watt, 80+ Platinum, Lambda A++ Certified, ROG Heatsinks, 135mm PWM Fan, 0dB Mode, OLED Panel, Sleeved Cables, Aura Sync)",269.67,ASUS,ROG-THOR-1000P2-GAMING,1000 W,80+ Platinum,https://amazon.com/dp/B09SGQ9PPC?tag=pcbuilder00-20
"Thermaltake Toughpower Grand RGB 1200W 80+ Platinum Smart Zero RGB Fan, SLI/CrossFire Ready Continuous Power",269.99,Thermaltake,PS-TPG-1200F1FAPU-1,1200 W,80+ Platinum,https://amazon.com/dp/B077Z6DSXT?tag=pcbuilder00-20
"EVGA Supernova 1600 G+, 80+ Gold 1600W, Fully Modular, 10 Year Warranty",269.99,EVGA,1600 G+,1600 W,80+ Gold,https://amazon.com/dp/B08F1DKWX5?tag=pcbuilder00-20
"PC Power & Cooling Silencer Series 1200 Watt, 80 Plus Platinum, Fully-Modular, Active PFC, Ultra Quiet ATX PC Power Supply",270,PC Power & Cooling,Silencer 1200,1200 W,80+ Platinum,https://amazon.com/dp/B075SMMWRK?tag=pcbuilder00-20
Seasonic PRIME 1300 Platinum SSR-1300PD 1300W 80+ Platinum ATX12V & EPS12V Full Modular 135mm FDB Fan Power On Self Tester Power Supply,270.6,Seasonic,PRIME 1300,1300 W,80+ Platinum,https://amazon.com/dp/B0788DL6VN?tag=pcbuilder00-20
"Seasonic Prime 850 Titanium, 80+ Titanium Certified 850W Full Modular Power Supply with 135mm FDB Fan Power On Self Tester",271.99,Seasonic,Prime 850 Titanium,850 W,80+ Titanium,https://amazon.com/dp/B075M3R4YB?tag=pcbuilder00-20
"Seasonic Prime 1000 Titanium, 80+ Titanium Certified 1000W Full Modular Power Supply",278.31,Seasonic,Prime 1000 Titanium,1000 W,80+ Titanium,https://amazon.com/dp/B075M8FH4C?tag=pcbuilder00-20
ASUS PSU TUF Gaming 850W Gold,279,ASUS,TUF Gaming 850G,850 W,80+ Gold,https://amazon.com/dp/B0BK541686?tag=pcbuilder00-20
MEG Ai1000P PCIE 5 & ATX 3.0 Gaming Power Supply - Full Modular - 80 Plus Platinum Certified 1000W,279.38,MSI,MEGAI1000PPCIE5,1000 W,80+ Platinum,https://amazon.com/dp/B0B433KXLJ?tag=pcbuilder00-20
"be quiet! Dark Power 12 1000W, 80 PLUS Titanium efficiency, power supply, ATX, modular, virtually inaudible Silent Wings fan",279.9,be quiet!,Dark Power 12,1000 W,80+ Titanium,https://amazon.com/dp/B08XXXVCS2?tag=pcbuilder00-20
"EVGA Supernova 1000 T2, 80+ Titanium Certified 1000W Fully Modular Power Supply with ECO Mode,",279.99,EVGA,SuperNOVA T2,1000 W,80+ Titanium,https://amazon.com/dp/B018JYHGQE?tag=pcbuilder00-20
"Seasonic Vertex PX-1000, 1000W 80+ Platinum, ATX 3.0 / PCIe 5.0 Compliant,Full Modular, Fan Control in Fanless",279.99,Seasonic,VERTEX PX-1000,1000 W,80+ Platinum,https://amazon.com/dp/B0C571R3V8?tag=pcbuilder00-20
ASUS ROG Strix 850W Gold Aura Edition (Fully Modular Power Supply,281.59,ASUS,90YE00P2-B0NA00,850 W,80+ Gold,https://amazon.com/dp/B0BPM6JXZJ?tag=pcbuilder00-20
"Xilence Alimentation ATX Xilence Performance X - 1250W, XN078",283,Xilence,XN078,1250 W,80+ Gold,https://amazon.com/dp/B07HBTCX9L?tag=pcbuilder00-20
"Seasonic PRIME TX-850, 850W 80+ Titanium, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode,Perfect Power Supply for Gaming",283.06,Seasonic,PRIME TX-850,850 W,80+ Titanium,https://amazon.com/dp/B07X9VYLHH?tag=pcbuilder00-20
"Antec Signature Series SP1300, 80 PLUS Platinum Certified, 1300W Full Modular with OC Link Feature, PhaseWave Design, Full Top-Grade Japanese Caps, Zero RPM Mode, 135 mm FDB Silence & 10-Year Warranty",284.99,Antec,SP1300,1300 W,80+ Platinum,https://amazon.com/dp/B0895BNTKK?tag=pcbuilder00-20
"EVGA SuperNOVA 1300 GT, 80 Plus Gold 1300W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 180mm Size, Power Supply 220-GT-1300-X1",286.14,EVGA,220-GT-1300-X1,1300 W,80+ Gold,https://amazon.com/dp/B09JL3TWTF?tag=pcbuilder00-20
"SilverStone Technology SX1000 Platinum, 80 Plus Platinum 1000W Fully Modular SFX-L Power Supply",287.97,SilverStone Technology,SX1000-LPT,1000 W,80+ Platinum,https://amazon.com/dp/B0919YY7Z6?tag=pcbuilder00-20
"ASUS ROG Loki SFX-L 750W Platinum (Fully Modular Power Supply, 80+ Platinum",289.35,ASUS,90YE00N4-B0NA00,750 W,80+ Platinum,https://amazon.com/dp/B0BHJB4VG7?tag=pcbuilder00-20
"EVGA Supernova 1300 P+, 80+ Platinum 1300W, Fully Modular, 10 Year Warranty",290,EVGA,220-PP-1300-X1,1300 W,80+ Platinum,https://amazon.com/dp/B099816R9C?tag=pcbuilder00-20
Seasonic Flagship Prime Series SSR-1000PD 1000W Platinum Full Modular ATX12V & EPS12V 135mm FDB Fan Super Quiet Power Supply,290,Seasonic,SSR-1000PD,,,https://amazon.com/dp/B01N4KYU62?tag=pcbuilder00-20
Seasonic Electronics Vertex GX-1200 1200W 80 Plus Gold ATX Fully Modular Power Supply,295,Seasonic,Vertex GX-1200,1200 W,80+ Gold,https://amazon.com/dp/B0BVP4GM9S?tag=pcbuilder00-20
"EVGA Supernova 1000 P2, 80+ Platinum Certified 1000W Fully Modular Power Supply with ECO Mode and SLI/Crossfire Ready",298.28,EVGA,SuperNOVA 1000 P2,1000 W,80+ Platinum,https://amazon.com/dp/B00EKJQM5E?tag=pcbuilder00-20
Corsair CMPSU-650TX 650-Watt TX Series 80 Plus Certified Power Supply,299.99,Corsair,CMPSU-650TX,650 W,80+,https://amazon.com/dp/B000X24ISU?tag=pcbuilder00-20
"Corsair RM Series, RM550, 550 Watt (550W), Fully Modular Power Supply, 80+ Gold Certified",299.99,Corsair,CP-9020053-NA,550 W,80+ Gold,https://amazon.com/dp/B00EB7UIO6?tag=pcbuilder00-20
Corsair Enthusiast Series CP-9020039-NA650W ATX12V v2.31 / EPS12V 80 PLUS BRONZE Certified Modular High Performance Power Supply,299.99,Corsair,CP-9020039-NA,650 W,80+ Bronze,https://amazon.com/dp/B005E98I0G?tag=pcbuilder00-20
Corsair Gaming Series 700-Watt ATX/EPS Bronze ATX12V/EPS12V 696 Power Supply GS700,299.99,Corsair,CP-9020064-NA,700 W,80+ Bronze,https://amazon.com/dp/B00ALSNDS2?tag=pcbuilder00-20
"ROG Thor 1200W Platinum II (1200 Watt, Fully Modular Power Supply, 80+ Platinum, Lambda A++ Certified, ROG heatsinks, 135mm PWM Fan, 0dB Mode, OLED Panel, Sleeved Cables, Aura Sync, 10 Year Warranty)",303.46,ASUS,ROG-THOR-1200P2-GAMING,1200 W,80+ Platinum,https://amazon.com/dp/B0BWGWV29G?tag=pcbuilder00-20
"Corsair RMX White Series, RM850x, 850 Watt, 80+ Gold Certified, Fully Modular Power Supply",307,Corsair,RM850x,850 W,80+ Gold,https://amazon.com/dp/B073GWFBQ3?tag=pcbuilder00-20
"Seasonic PRIME GX-1000, 1000W 80+ Gold, Full Modular, Fan Control in Fanless, Silent",310,Seasonic,PRIME GX-1000,1000 W,80+ Gold,https://amazon.com/dp/B07XBVP3DM?tag=pcbuilder00-20
"Silverstone Nightjar NJ700 ATX 80 Plus Titanium 700W Fan-Less Power Supply, SST-NJ700",310.55,SilverStone Technology,SST-NJ700,700 W,80+ Titanium,https://amazon.com/dp/B096N6Y7HP?tag=pcbuilder00-20
"Seasonic PRIME PX-850, 850W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming",310.93,Seasonic,PRIME PX-850,850 W,80+ Platinum,https://amazon.com/dp/B07XCZTVMT?tag=pcbuilder00-20
Thermaltake Tt Toughpower PF1 1050W PS-TPD-1050FNFAPE-1,315.99,Thermaltake,PS-TPD-1050FNFAPE-1,1050 W,80+ Platinum,https://amazon.com/dp/B0B661WLXR?tag=pcbuilder00-20
"Super Flower Leadex Titanium 1000W 80+ Titanium, ECO Fanless & Silent Mode",319.99,SUPER FLOWER,SF-1000F14HT,1000 W,80+ Titanium,https://amazon.com/dp/B010IYY59Y?tag=pcbuilder00-20
"ASUS Rog Thor 1200, 80+ Platinum Certified 1200W Fully-Modular RGB Power Supply with LiveDash Oled Panel",320.26,ASUS,Rog Thor,1200 W,80+ Platinum,https://amazon.com/dp/B07JZHLC4M?tag=pcbuilder00-20
"Seasonic Prime TX-1000, 80+ Titanium 1000W Full Modular Power Supply with Fan Control in Fanless, Silent, and Cooling Mode",323.84,Seasonic,PRIME TX-1000,1000 W,80+ Platinum,https://amazon.com/dp/B07WDQTTWH?tag=pcbuilder00-20
"Seasonic Vertex PX-1200, 1200W 80+ Platinum, ATX 3.0 / PCIe 5.0 Compliant,Full Modular, Fan Control in Fanless - Vertex PX-1200",325.86,Seasonic,VERTEX PX-1200,1200 W,80+ Platinum,https://amazon.com/dp/B0C571DW23?tag=pcbuilder00-20
"EVGA Supernova 1200 P2, 80+ Platinum Certified 1200W Fully Modular NVIDIA SLI and Crossfire Ready Power Supply",329,EVGA,SuperNOVA P2,1200 W,80+ Platinum,https://amazon.com/dp/B00KYK1CKI?tag=pcbuilder00-20
"Seasonic Prime 600 Titanium, 80+ Titanium 600W Super Quiet Power Supply",336,Seasonic,PRIME Titanium,600 W,80+ Titanium,https://amazon.com/dp/B01N9OLE9X?tag=pcbuilder00-20
"EVGA Supernova 1600 P+, 80+ Platinum 1600W, Fully Modular, 10 Year Warranty",339.99,EVGA,220-PP-1600-X1,1600 W,80+ Platinum,https://amazon.com/dp/B09M9639VW?tag=pcbuilder00-20
"CORSAIR HX750i, 750 Watt, 80+ Platinum Certified, Fully Modular - Digital Power Supply",344.39,Corsair,HX750i,750 W,80+ Platinum,https://amazon.com/dp/B00M2UINC8?tag=pcbuilder00-20
"Thermaltake Toughpower Grand RGB 1050W 80+ Platinum Smart Zero RGB Fan, SLI/CrossFire Ready Continuous Power, Full Modular ATX 12V 2.4/EPS 12V 2.92 Power Supply",349,Thermaltake,Toughpower Grand 1050,1050 W,80+ Platinum,https://amazon.com/dp/B078NL9SP3?tag=pcbuilder00-20
Thermaltake Toughpower PF1 ARGB 1050W 80+ Platinum 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply,349.99,Thermaltake,PS-TPD-1050F3FAPU-1,1050 W,80+ Platinum,https://amazon.com/dp/B07WCTCQSK?tag=pcbuilder00-20
MEG Ai1300P PCIE 5 & ATX 3.0 Gaming Power Supply - Full Modular - 80 Plus Platinum Certified 1300W,349.99,MSI,MEGAI1300PPCIE5,1300 W,80+ Platinum,https://amazon.com/dp/B0B433ZCRP?tag=pcbuilder00-20
"Razer Katana Power Supply aRGB PSU: Silent, Powerful aRGB 140mm PWM Fan - Chroma aRGB - Modular by Design - 80 Plus Platinum Rated - Zero RPM Mode - 850W",349.99,Razer,RC21-01840200-R3UT,850 W,80+ Platinum,https://amazon.com/dp/B0B6Y8Y1RL?tag=pcbuilder00-20
